index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31,security_32,security_33,security_34,security_35,security_36,security_37,security_38,security_39,security_40,security_41,security_42,security_43,security_44,security_45,security_46,security_47,security_48,security_49,security_50,security_51,security_52,security_53,security_54,security_55,security_56,security_57,security_58,security_59,security_60,security_61,security_62,security_63,security_64,security_65,security_66,security_67,security_68,security_69,security_70,security_71,security_72,security_73,security_74,security_75,security_76,security_77,security_78,security_79,security_80,security_81,security_82,security_83,security_84,security_85,security_86,security_87,security_88,security_89
3758.39045534,357.21294212,366.78114593,525.45385906,629.31671138,323.7242288,922.08780087,483.19429225,552.32456475,631.50145125,668.91312814,401.56156677,117.21049663,266.31500596,474.86995494,709.46636527,397.08045799,331.69773197,1135.42685175,400.26985925,345.73109756,677.74776965,398.57947658,310.96662372,554.15847048,208.90578312,159.47006345,666.93569935,240.79979581,156.67933734,891.43765467,299.00636896,425.78506941,569.30812651,224.11922717,686.93324531,949.64422783,267.08046226,132.36015266,280.66731167,245.58389771,385.91755354,375.55199942,324.45779109,88.50588521,575.54340599,529.44061065,725.89178181,414.62216496,366.7173579,250.20852955,244.51544828,597.39080468,988.71439338,830.83903056,374.41976197,650.63785887,837.2178331,871.61552579,374.7546491,520.94085627,700.07357854,470.43668717,701.66827917,363.59174466,206.67320223,468.84198654,550.96906921,413.02746433,172.75391973,437.44233104,660.20606267,40.21835,519.87240684,808.51322168,434.68349895,513.4936043,576.48427936,291.83021611,577.28162968,424.19036877,712.83118361,680.93717092,494.35719669,159.47006345,361.50268683,501.97986572,404.25661084,1506.99209958,201.5701602
3772.58329099,363.59174466,369.9705472,529.44061065,670.95434495,320.53482753,906.3321586,468.84198654,575.65503503,627.24360056,698.73403,396.8731469,117.21049663,261.53090405,476.43276156,709.46636527,366.78114593,334.88713324,1164.13146317,403.45926052,341.90381603,669.77426648,402.37486409,316.54807594,574.09222841,207.31108248,157.87536281,654.80002752,250.36799961,150.69920996,894.62705594,302.99312055,440.13737512,546.98231763,211.93571432,708.74874999,916.57013667,270.41338659,144.32040742,283.85671294,234.42099327,382.72815228,366.78114593,330.61333554,85.31648394,577.10621261,527.84591001,713.70826896,404.25661084,369.26887892,239.65161135,248.24704777,589.75218864,995.09319592,830.83903056,357.61161728,633.09615189,845.19133627,872.3969291,377.94405037,518.27770621,728.77818996,473.62608844,677.74776965,384.32285291,217.56500756,475.22078907,564.52402461,416.2168656,167.96981783,437.44233104,695.28947663,37.93792809,531.03531128,835.62313247,439.00513767,515.08830494,582.06573159,279.07261103,586.84983349,440.13737512,716.02058488,702.64104656,487.97839415,163.45681503,360.72128352,505.07358495,416.2168656,1513.37090212,197.74287868
3687.9046873,372.36259815,384.32285291,529.44061065,667.74899668,293.42491674,841.69894188,470.43668717,544.54242566,620.86479802,686.18373601,401.56156677,112.42639473,253.55740088,452.06573586,709.46636527,350.03678927,315.75072563,1151.37385809,416.2168656,321.49164791,618.74384618,383.38197954,312.1626492,554.9558208,199.33757931,132.36015266,580.53481898,229.63689137,148.70583417,877.08534896,308.57457277,416.2168656,566.11872524,201.25122007,679.15110621,867.74040325,267.63860748,140.33365583,280.66731167,224.85278946,360.40234339,374.7546491,326.77010701,78.93768141,570.90282714,510.30420303,680.23550264,399.47250894,356.51127384,230.60965875,245.58389771,577.52083478,991.90379465,755.88810074,342.3184382,602.79683983,797.35031724,835.52745043,357.21294212,515.61455615,696.88417727,459.27378273,652.2325595,374.7546491,209.78286847,456.08438146,552.56376985,416.2168656,160.53851287,437.44233104,696.88417727,37.1884188,503.9254005,827.64962929,411.22545261,468.84198654,590.03923476,251.96270025,574.09222841,438.54267448,717.61528552,670.0772596,468.04463622,162.65946472,356.81426696,492.71465504,418.21024139,1487.85569197,184.9852736
3767.00183877,373.15994847,393.89105672,535.81941319,654.94355058,307.77722245,843.27769551,488.77574447,525.86848123,620.86479802,678.32186188,406.24998663,117.21049663,261.53090405,459.14620668,684.79634646,347.64473832,339.67123514,1194.43077523,425.78506941,308.09616258,658.61136204,390.98870156,320.53482753,494.35719669,200.93227994,138.7389552,600.24531882,236.0156939,152.29391059,910.57406229,312.56132436,436.94797385,585.25513285,190.58267283,662.00807439,899.23574078,264.86382838,144.32040742,287.04611421,239.20509517,401.86455989,397.08045799,338.2997926,78.93768141,581.76273846,559.7399227,707.61651254,424.98771909,375.64768146,221.56770615,246.11014892,598.92171729,995.09319592,794.16091597,385.12020323,636.28555316,814.89202422,857.48647817,365.1864453,515.61455615,717.61528552,467.2472859,687.31597346,405.05396116,191.14081805,448.11087829,556.55052143,425.78506941,160.53851287,438.0961583,688.9106741,37.93792809,527.0485597,865.92244452,424.19036877,513.4936043,588.44453412,255.15210152,586.84983349,451.30027956,730.37289059,673.17097883,465.65258527,169.03826725,364.64424708,484.99630396,431.76519679,1483.07159007,200.93227994
3780.87573429,358.80764276,416.2168656,518.27770621,656.53825122,318.9401269,855.89177753,502.33069986,525.86848123,619.27009739,701.87559025,403.12437339,131.56280234,242.39449644,467.00808081,636.98722144,336.48183388,336.48183388,1223.93273696,435.35327321,290.87339573,644.25905633,408.06794536,310.96662372,523.06180811,204.12168121,146.71245837,621.45483726,247.17859834,154.68596154,932.89987117,314.95337531,433.75857258,570.90282714,192.11358544,652.66312867,866.17759662,257.1135833,145.91510805,269.50440723,242.39449644,390.70165545,390.70165545,370.59248045,82.12708268,587.96612393,546.98231763,747.19698229,414.62216496,375.0098012,212.52575356,251.96270025,605.02942072,1023.79780734,810.10792232,417.20557999,618.74384618,846.78603691,837.87166036,397.08045799,514.56205373,738.34639376,500.73599923,714.42588425,377.94405037,197.36015052,422.59566814,551.76641953,430.56917131,154.68596154,434.77918098,706.45238107,46.29415942,523.85915843,824.46022803,414.31917184,526.25120938,596.4180373,215.28458565,570.90282714,421.0009675,688.9106741,713.50095788,462.463184,165.84886599,382.63247024,488.0900232,445.71882734,1511.77620149,200.93227994
4093.59652871,378.74140069,414.62216496,522.26445779,627.72201075,349.23943895,977.26444282,535.02206287,634.77058755,624.59639751,668.91312814,397.65455021,137.94160488,289.43816516,589.65650661,703.31082082,358.80764276,301.39841992,1341.1432336,432.16387194,343.81745679,725.58878869,449.33879778,323.7242288,639.47495443,216.87928629,149.90185964,642.6803027,259.93620342,174.61971948,1041.33951432,342.0632861,523.06180811,649.04315823,224.88468347,746.12853286,981.13956536,259.8883624,155.48331186,283.85671294,280.66731167,435.35327321,431.36652163,402.11971199,101.66216545,600.37289487,577.28162968,744.15110407,468.04463622,410.73109542,218.55372196,282.2620123,692.11602237,1068.4494251,886.65355277,434.01372468,679.34247029,999.87729782,892.0117469,417.81156623,520.94085627,744.7251963,551.76641953,776.61920899,390.70165545,219.11186718,467.2472859,554.15847048,482.39694193,174.89081858,429.24556978,668.97691616,45.52870311,548.57701826,835.62313247,444.57064288,551.76641953,663.7941391,274.28850913,620.33854681,491.16779542,686.51862314,801.14570475,546.98231763,179.40382138,433.88614863,557.58707685,489.97176994,1688.78797191,224.53384933
4147.81635028,390.70165545,426.58241972,534.22471255,640.52745685,358.80764276,988.29977121,521.46710747,614.54978351,661.80076331,694.02966313,385.93350055,133.15750298,295.8169677,581.79463248,700.21710159,347.64473832,199.33757931,1227.91948855,446.51617765,368.05690644,716.02058488,465.95557839,331.69773197,657.01666141,245.58389771,148.30715901,642.6803027,263.12560469,186.18129908,1049.31301749,353.22619054,492.76249605,672.96366775,250.04905949,707.18594337,962.24236284,271.51373003,162.26078956,304.58782119,277.4779104,494.35719669,462.463184,382.88762234,99.66878965,667.07922241,629.90675062,814.14251492,464.05788463,413.92049669,229.11064016,285.97766478,669.20017425,1100.34343779,901.00585848,456.9455198,717.61528552,1012.63490289,947.71464006,438.54267448,555.48207201,792.56621534,596.4180373,830.83903056,411.4327637,211.34567509,508.7095024,563.72667429,495.95189732,178.08021985,432.11603092,693.694776,49.32409062,570.10547683,880.27475023,493.35253529,582.06573159,688.11332378,248.77329898,629.90675062,486.38369352,736.75169313,829.83436916,545.38761699,191.36407614,376.38124375,597.75758583,500.33732407,1672.84096557,230.27477162
4066.00820773,402.66191021,427.37977004,532.63001192,650.14350167,334.88713324,961.49285355,526.25120938,586.54684037,663.39546394,705.81450082,406.24998663,139.53630552,285.45141357,536.18619433,650.86111696,354.02354085,213.68988502,1232.70359045,448.90822861,367.41902618,612.36504364,460.26249712,318.9401269,677.74776965,240.79979581,138.7389552,624.48476846,255.15210152,170.63296789,999.87729782,351.6314899,475.22078907,666.58486521,246.23772497,666.68054725,926.01076443,269.85524137,167.44356662,304.58782119,274.28850913,472.03138781,442.52942607,395.19871124,99.66878965,676.39227411,602.79683983,815.67342753,450.50292924,422.19699298,223.08267176,289.43816516,634.05297227,1108.31694096,856.35424072,441.65234072,672.96366775,958.41508132,862.20679204,424.19036877,559.7399227,749.50929821,554.9558208,813.29732358,413.02746433,208.23600885,480.00489098,566.91607556,499.14129859,180.72742291,429.24556978,711.23648298,53.11947813,568.51077619,830.83903056,480.38761913,569.30812651,659.40871236,208.90578312,642.6643557,511.89890367,765.45630455,775.55075957,534.22471255,186.57997423,384.19527686,549.86872577,493.16117121,1717.49258333,223.25808883
4052.45325234,409.83806306,424.98771909,548.57701826,638.93275621,344.45533705,966.22911443,511.89890367,556.9810906,667.11111642,695.60841676,405.46858332,138.7389552,268.70705691,539.32775458,595.33364086,363.59174466,215.28458565,1229.51418918,448.11087829,332.33561223,605.9862411,456.46710961,342.0632861,680.93717092,240.79979581,143.5230571,639.6503715,242.39449644,196.5468532,1003.06669909,342.0632861,492.76249605,672.16631743,250.81451579,679.15110621,954.36454171,278.16363167,174.61971948,301.39841992,253.55740088,464.05788463,428.97447067,399.80739607,99.66878965,665.53236279,625.12264872,788.27647063,448.11087829,420.93717948,223.08267176,275.88320976,652.39202957,1121.07454604,896.22175658,441.65234072,688.9106741,939.27867371,833.16729349,427.37977004,563.45557518,727.18348932,542.19821572,794.16091597,417.81156623,199.68841345,492.76249605,566.91607556,491.16779542,180.2011717,429.24556978,701.66827917,57.68032195,574.88957873,829.24432993,477.2938999,551.76641953,669.77426648,215.28458565,628.31204998,515.08830494,746.31989694,789.50439012,543.79291636,178.60647106,396.71367684,523.60400633,503.9254005,1634.56815034,221.34444807
4088.65295674,403.45926052,400.26985925,575.68692905,672.54904559,333.29243261,929.98156901,519.87240684,584.98403375,691.03162594,694.02966313,424.22226278,144.32040742,267.11235628,493.73526344,636.98722144,382.72815228,220.06868756,1253.4346987,416.2168656,327.87045045,610.77034301,453.61259548,361.19969371,650.63785887,245.58389771,157.87536281,591.1395782,263.12560469,201.3309551,985.52499211,354.82089117,460.86848336,735.1569925,251.56402509,683.82357907,962.24236284,283.15504466,163.45681503,301.39841992,229.63689137,467.2472859,444.92147702,395.19871124,96.47938839,667.07922241,631.50145125,815.67342753,469.63933685,433.04095729,241.16657695,282.78826351,669.20017425,1129.04804921,826.05492866,455.41460719,682.53187156,931.30517054,805.70654856,416.2168656,584.72888164,760.67220265,505.52010113,818.08142549,430.56917131,205.12634261,491.16779542,585.25513285,500.73599923,180.2011717,429.24556978,733.56229186,59.19528755,571.70017746,840.40723437,476.0500334,545.38761699,668.17956585,212.09518439,636.28555316,495.95189732,762.26690328,783.30100465,545.38761699,178.60647106,397.49508015,518.97937449,491.96514574,1679.21976811,228.36113086
4257.37228387,387.51225418,398.67515862,582.06573159,678.95974214,355.61824149,994.59883872,546.98231763,645.66239289,691.03162594,714.44183125,425.0036661,150.69920996,340.46858546,548.76838234,706.38859305,382.72815228,220.06868756,1240.67709363,403.45926052,364.22962492,652.2325595,476.38492054,358.01029244,708.04708171,256.74680215,170.63296789,656.33094013,274.28850913,204.52035637,1036.55541241,374.7546491,507.11480176,765.45630455,279.00882301,700.95066389,1007.91458902,297.01299317,173.02501884,314.15602499,266.31500596,510.30420303,473.62608844,410.57162535,99.66878965,701.20581599,698.4788779,890.2416292,474.42343876,462.38344897,254.73747935,281.19356288,711.97004527,1140.21095365,896.22175658,466.88050476,720.80468678,1006.25610036,821.39840281,446.51617765,584.72888164,768.64570582,542.19821572,880.27475023,459.27378273,204.3449393,507.11480176,599.60743856,526.25120938,200.40602874,437.44233104,739.9410944,62.22521876,579.67368063,865.92244452,498.28016025,617.14914554,720.80468678,251.96270025,658.61136204,511.89890367,789.37681407,845.35080634,569.30812651,186.57997423,396.71367684,596.21072621,487.57971899,1731.84488904,239.20509517
4239.19269664,385.12020323,386.71490386,582.8630819,699.78653242,346.05003768,1032.42513777,513.4936043,623.89472923,691.03162594,728.57087887,421.87805285,151.49656028,344.45533705,529.90307383,729.52769926,371.56524783,224.85278946,1274.16580695,389.90430513,373.79782872,645.05640665,461.68178069,352.82751538,727.18348932,263.12560469,169.03826725,638.13540589,279.07261103,193.35745193,1025.39250797,372.36259815,483.19429225,816.48672485,268.34027576,702.51347051,985.85987924,298.67148183,174.61971948,323.7242288,277.4779104,516.68300557,464.05788463,326.00465071,74.95092982,708.97200808,687.31597346,878.05811635,482.39694193,455.36676618,266.79341615,283.33046173,696.69281319,1116.29044414,875.49064833,433.24826838,700.07357854,1004.66139972,804.14374194,444.1241267,584.72888164,752.69869947,551.76641953,875.49064833,454.48968083,202.01667638,492.76249605,594.02598634,537.41411382,198.8113281,442.97594225,767.05100518,62.99067506,584.45778254,853.16483945,505.6955182,612.36504364,700.87092885,266.31500596,645.85375696,510.30420303,799.74236819,825.19379032,572.49752778,181.79587233,414.717847,537.50979586,471.23403749,1757.3600992,244.94601746
4309.99740481,409.83806306,428.97447067,575.68692905,733.4028218,355.61824149,985.14226396,521.46710747,623.89472923,693.694776,756.84492112,428.12927934,155.48331186,354.82089117,531.46588045,766.54070098,355.61824149,237.61039454,1304.465119,432.96122226,399.31303887,652.2325595,479.23943467,351.6314899,712.83118361,253.55740088,184.9852736,654.80002752,295.01961738,216.48061113,1042.93421495,359.60499308,467.2472859,889.84295404,262.24851934,713.42122285,1007.91458902,306.97987214,194.55347741,336.48183388,258.34150279,500.73599923,465.65258527,347.53310927,80.13370688,719.8319194,703.26297981,867.40551611,518.27770621,449.62584389,271.30641894,280.66731167,701.28555102,1146.58975619,886.65355277,463.81867954,723.99408805,1025.39250797,813.55247569,436.94797385,586.32358228,784.59271216,567.71342587,873.89594769,467.2472859,209.78286847,475.22078907,601.2021392,551.76641953,205.71638185,454.04316465,784.59271216,68.30102817,604.39154047,822.86552739,504.46759871,621.93324745,739.14374408,264.72030532,671.36896712,523.06180811,779.80861026,854.66385804,570.90282714,191.36407614,410.01348013,549.86872577,495.15454701,1722.27668524,255.15210152
4301.70496151,421.0009675,431.36652163,586.84983349,751.02426381,374.7546491,948.89471853,516.68300557,622.33192261,695.28947663,791.38613687,454.69699191,157.0780125,361.19969371,540.90650821,772.71219244,360.40234339,213.68988502,1275.76050758,434.5559229,401.86455989,642.6643557,468.79414552,334.88713324,704.85768044,267.90970659,191.36407614,629.04561228,277.4779104,214.8859105,1068.4494251,370.76789752,470.43668717,867.51714516,243.94135606,727.43864142,989.0173865,308.6383608,202.52698058,326.91363007,275.88320976,523.06180811,480.8022413,339.33634801,78.93768141,708.97200808,725.58878869,856.75291587,516.68300557,456.64252668,280.34837154,287.57236542,688.28874085,1084.39643145,859.54364198,427.14056495,695.28947663,996.68789655,814.349826,446.51617765,587.3760847,771.83510709,569.30812651,893.03235531,444.92147702,177.15529348,523.06180811,621.93324745,548.57701826,198.26912988,487.27672587,795.75561661,73.61138129,590.03923476,829.24432993,493.95852153,602.79683983,752.69869947,277.4779104,682.53187156,499.14129859,760.67220265,857.75757727,588.44453412,191.36407614,409.23207682,518.97937449,499.93864891,1720.6819846,258.34150279
